row_type,selection_reason,wo_id,trade,p_bh,class_recorded,hat_s,class_corrected,class_true,true_shift,w_star,d_star_bh,release_bh,due_recorded_bh,rank_rule,rank_m0,rank_trade_rule,rank_trade_m0,completion_rule_bh,completion_m0_bh,lateness_rule_bh,lateness_m0_bh,twt_contrib_rule,twt_contrib_m0,delta_twt,behaviour,miscorrected,harmed
order,,W258,D30,1.953200,4,-0.008520,4.000000,4,0,1.000000,180.802800,9.402800,180.802800,270,270,77,77,12.369800,12.369800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W259,D30,7.650300,4,-0.008520,4.000000,4,0,1.000000,180.807700,9.407700,180.807700,294,294,82,82,19.019600,19.019600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W26,D20,1.198000,4,-0.128343,4.000000,4,-1,1.000000,172.226200,0.826200,172.226200,27,27,10,10,2.024200,2.024200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W260,D30,1.664500,4,-0.008520,4.000000,4,0,1.000000,180.817900,9.417900,180.817900,262,262,74,74,11.595100,11.595100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W261,D30,4.372800,2,-0.008520,2.008520,2,0,4.000000,33.422200,9.422200,33.422200,250,250,73,73,13.841100,13.841100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W262,D50,2.710100,2,-0.008520,2.008520,3,-1,2.000000,89.457700,9.457700,33.457700,251,251,81,81,12.264700,12.264700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W263,D30,3.702800,4,-0.008520,4.000000,4,0,1.000000,180.925300,9.525300,180.925300,271,271,78,78,14.156500,14.156500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W264,D50,0.376400,4,-0.008520,4.000000,4,-1,1.000000,180.968200,9.568200,180.968200,254,254,83,83,10.068000,10.068000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W265,D20,2.509400,4,-0.297199,4.000000,4,-2,1.000000,180.975700,9.575700,180.975700,252,252,44,44,12.085100,12.085100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W266,D50,4.089200,4,-0.008520,4.000000,4,-1,1.000000,181.059600,9.659600,181.059600,351,351,114,114,17.791100,17.791100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W267,D50,1.767800,4,-0.008520,4.000000,4,-1,1.000000,181.196200,9.796200,181.196200,258,258,86,86,11.577500,11.577500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W268,D50,2.578300,4,-0.008520,4.000000,4,-1,1.000000,181.206600,9.806600,181.206600,259,259,87,87,12.406000,12.406000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W269,D50,3.286300,4,-0.008520,4.000000,4,-1,1.000000,181.245200,9.845200,181.245200,337,337,110,110,16.417300,16.417300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W27,D30,7.972700,4,-0.008520,4.000000,4,0,1.000000,172.257500,0.857500,172.257500,28,28,8,8,8.830200,8.830200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W270,D20,1.805000,2,-0.146388,2.146388,3,-1,2.000000,89.854700,9.854700,33.854700,260,260,45,45,11.659700,11.659700,0.000000,0.000000,0.000000,0.000000,0.000000,demoted,False,False
order,,W271,D50,1.945100,4,-0.008520,4.000000,4,-1,1.000000,181.273300,9.873300,181.273300,261,261,88,88,11.855500,11.855500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W272,C10,0.872400,4,-0.008520,4.000000,4,0,1.000000,181.331600,9.931600,181.331600,263,263,13,13,10.804000,10.804000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W273,D30,1.697900,4,-0.008520,4.000000,4,0,1.000000,181.392100,9.992100,181.392100,269,269,76,76,12.113200,12.113200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W274,D30,0.490300,2,-0.008520,2.008520,2,0,4.000000,34.034300,10.034300,34.034300,266,266,75,75,10.714900,10.714900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W275,D50,8.015500,4,-0.029232,4.000000,4,-1,1.000000,181.463700,10.063700,181.463700,454,454,146,146,25.872500,25.872500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W276,D50,0.765600,4,-0.008520,4.000000,4,-1,1.000000,181.552500,10.152500,181.552500,268,268,91,91,11.114500,11.114500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W277,D20,1.142600,4,-0.134205,4.000000,4,-1,1.000000,181.654800,10.254800,181.654800,267,267,46,46,11.397400,11.397400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W278,D50,1.181500,4,-0.008520,4.000000,4,-1,1.000000,181.727700,10.327700,181.727700,287,287,94,94,12.296000,12.296000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W279,D30,21.947600,4,-0.008520,4.000000,4,-1,1.000000,181.738800,10.338800,181.738800,380,380,109,109,36.873500,36.873500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W28,D30,1.134900,4,-0.008520,4.000000,4,0,1.000000,172.342700,0.942700,172.342700,29,29,9,9,2.077600,2.077600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W280,D50,1.677100,4,-0.008520,4.000000,4,-1,1.000000,181.875800,10.475800,181.875800,296,296,95,95,13.131000,13.131000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W281,D30,10.104300,4,-0.008520,4.000000,4,-1,1.000000,181.878200,10.478200,181.878200,295,295,83,83,21.486700,21.486700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W282,D50,3.256700,4,-0.008520,4.000000,4,-1,1.000000,181.929600,10.529600,181.929600,348,348,112,112,16.849400,16.849400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W283,C10,2.667600,4,-0.008520,4.000000,4,0,1.000000,181.931700,10.531700,181.931700,272,272,14,14,13.199300,13.199300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W284,D90,3.567700,4,-0.008520,4.000000,2,2,4.000000,34.543200,10.543200,181.943200,273,273,11,11,14.110900,14.110900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W285,D50,0.534000,2,-0.008520,2.008520,3,-1,2.000000,90.570500,10.570500,34.570500,283,283,92,92,11.453900,11.453900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W286,D30,2.256200,4,-0.008520,4.000000,4,0,1.000000,182.001400,10.601400,182.001400,277,277,79,79,12.971100,12.971100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W287,D90,2.003400,4,-0.008520,4.000000,2,2,4.000000,34.611100,10.611100,182.011100,274,274,12,12,12.614500,12.614500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W288,MISC,1.063400,2,-0.008520,2.008520,1,2,8.000000,18.653300,10.653300,34.653300,275,275,4,4,11.716700,11.716700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W289,D20,2.101900,4,-0.174745,4.000000,4,-2,1.000000,182.099100,10.699100,182.099100,276,276,47,47,12.801000,12.801000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W29,E20,0.594100,4,-0.008520,4.000000,4,0,1.000000,172.405800,1.005800,172.405800,168,168,2,2,7.086200,7.086200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W290,D50,3.587300,3,-0.008520,3.008520,4,-1,1.000000,182.120600,10.720600,90.720600,284,284,93,93,14.611800,14.611800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W291,D30,1.011200,4,-0.008520,4.000000,4,0,1.000000,182.154500,10.754500,182.154500,285,285,80,80,12.099200,12.099200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W292,D90,3.400800,4,-0.008520,4.000000,2,2,4.000000,34.764700,10.764700,182.164700,278,278,13,13,14.165500,14.165500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W293,C30,2.436300,4,-0.008520,4.000000,2,2,4.000000,34.795500,10.795500,182.195500,279,279,5,5,13.231800,13.231800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W294,D50,5.063600,4,-0.083088,4.000000,4,-1,1.000000,182.196800,10.796800,182.196800,429,429,135,135,21.913000,21.913000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W295,C10,5.645800,4,-0.008520,4.000000,4,0,1.000000,182.199800,10.799800,182.199800,280,280,15,15,16.449800,16.449800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W296,D30,51.750000,4,-1.003228,4.000000,4,-1,1.000000,182.241500,10.841500,182.241500,939,984,254,260,88.753300,89.783300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W297,D90,2.198300,4,-0.008520,4.000000,2,2,4.000000,34.871000,10.871000,182.271000,281,281,14,14,13.069300,13.069300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W298,D20,1.300100,4,-0.133346,4.000000,4,-1,1.000000,182.318700,10.918700,182.318700,282,282,48,48,12.218800,12.218800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W299,C10,1.377200,4,-0.008520,4.000000,4,0,1.000000,182.353200,10.953200,182.353200,357,357,17,17,15.274200,15.274200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W3,D10,0.439800,4,-0.008520,4.000000,4,0,1.000000,171.433300,0.033300,171.433300,4,4,1,1,0.473100,0.473100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W30,D20,2.457400,4,-0.188803,4.000000,4,-1,1.000000,172.416500,1.016500,172.416500,30,30,11,11,3.473900,3.473900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W300,D30,2.096200,4,-0.008520,4.000000,4,0,1.000000,182.470800,11.070800,182.470800,292,292,81,81,13.320100,13.320100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W301,D50,2.637800,4,-0.008520,4.000000,4,-1,1.000000,182.484700,11.084700,182.484700,331,331,108,108,15.578100,15.578100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W302,MISC,0.548600,4,-0.008520,4.000000,2,2,4.000000,35.095200,11.095200,182.495200,286,286,5,5,11.643800,11.643800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W303,MISC,5.497900,1,-0.249415,1.249415,1,1,8.000000,19.117600,11.117600,19.117600,288,288,6,6,16.615500,16.615500,0.000000,0.000000,0.000000,0.000000,0.000000,demoted,True,False
order,,W304,D40,0.374800,4,-0.008520,4.000000,3,1,2.000000,91.122500,11.122500,182.522500,289,289,8,8,11.497300,11.497300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W305,D20,14.403800,4,0.283275,3.716725,2,2,4.000000,35.124500,11.124500,182.524500,290,290,49,49,25.528300,25.528300,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W306,D50,6.905000,4,-0.035770,4.000000,4,-1,1.000000,182.538000,11.138000,182.538000,549,543,170,170,28.521200,28.521200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W307,D10,0.813300,4,-0.008520,4.000000,4,0,1.000000,182.590300,11.190300,182.590300,291,291,4,4,12.003600,12.003600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W308,D90,1.941900,4,-0.008520,4.000000,2,2,4.000000,35.355500,11.355500,182.755500,293,293,15,15,13.297400,13.297400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W309,D50,2.699600,4,-0.008520,4.000000,4,-1,1.000000,182.925800,11.525800,182.925800,341,341,111,111,16.008600,16.008600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W31,D30,1.714100,4,-0.008520,4.000000,4,0,1.000000,172.457400,1.057400,172.457400,31,31,10,10,2.771500,2.771500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W310,D30,7.722900,4,-0.008520,4.000000,4,0,1.000000,182.933300,11.533300,182.933300,298,298,84,84,19.318000,19.318000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W311,D50,4.500800,4,-0.082702,4.000000,4,-1,1.000000,182.988500,11.588500,182.988500,453,453,145,145,22.299300,22.299300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W312,D30,0.521200,4,-0.008520,4.000000,4,0,1.000000,183.008200,11.608200,183.008200,314,314,88,88,12.860000,12.860000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W313,D20,3.495300,4,-0.350711,4.000000,4,-2,1.000000,183.021700,11.621700,183.021700,299,299,50,50,15.117000,15.117000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W314,D30,2.752300,2,-0.008520,2.008520,2,0,4.000000,35.632600,11.632600,35.632600,306,306,87,87,14.920500,14.920500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W315,D90,8.964200,4,-0.008520,4.000000,2,2,4.000000,35.679300,11.679300,183.079300,300,300,16,16,20.643500,20.643500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W316,D30,1.809000,2,-0.008520,2.008520,2,0,4.000000,35.715500,11.715500,35.715500,305,305,86,86,13.922200,13.922200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W317,C10,0.697700,1,-0.008520,1.008520,1,0,8.000000,19.744200,11.744200,19.744200,338,338,16,16,13.897000,13.897000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W318,D50,0.365900,4,-0.008520,4.000000,4,-1,1.000000,183.162700,11.762700,183.162700,301,301,97,97,12.221400,12.221400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W319,D50,1.855400,4,-0.008520,4.000000,4,-1,1.000000,183.204400,11.804400,183.204400,322,322,105,105,14.501100,14.501100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W32,E10,3.391200,4,-0.008520,4.000000,3,1,2.000000,81.094400,1.094400,172.494400,32,32,1,1,4.485600,4.485600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W320,D50,3.193800,4,-0.008520,4.000000,4,-1,1.000000,183.217600,11.817600,183.217600,354,354,115,115,17.015000,17.015000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W321,D50,0.751200,4,-0.008520,4.000000,4,-1,1.000000,183.272600,11.872600,183.272600,302,302,98,98,12.645700,12.645700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W322,D90,9.220900,4,-0.008520,4.000000,2,2,4.000000,35.933900,11.933900,183.333900,334,334,18,18,22.290200,22.290200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W323,D30,0.523200,4,-0.008520,4.000000,4,0,1.000000,183.385200,11.985200,183.385200,316,316,89,89,12.893000,12.893000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W324,D30,1.338700,2,-0.008520,2.008520,2,0,4.000000,36.027600,12.027600,36.027600,304,304,85,85,13.437900,13.437900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W325,B30,3.851300,4,-0.008520,4.000000,4,0,1.000000,183.437100,12.037100,183.437100,303,303,2,2,15.888400,15.888400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W326,C10,2.935400,4,-0.008520,4.000000,4,0,1.000000,183.443000,12.043000,183.443000,477,476,24,24,21.635500,21.635500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W327,D90,0.894800,4,-0.008520,4.000000,2,2,4.000000,36.059400,12.059400,183.459400,321,321,17,17,13.509300,13.509300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W328,C10,1.628500,4,-0.008520,4.000000,4,0,1.000000,183.497400,12.097400,183.497400,432,432,22,22,18.756400,18.756400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W329,D50,1.150200,4,-0.008520,4.000000,4,-1,1.000000,183.505000,12.105000,183.505000,319,319,103,103,13.592700,13.592700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W33,E10,2.624400,4,-0.008520,4.000000,3,1,2.000000,81.131600,1.131600,172.531600,33,33,2,2,3.756000,3.756000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W330,D30,2.657300,4,-0.008520,4.000000,4,0,1.000000,183.546300,12.146300,183.546300,332,332,94,94,15.628400,15.628400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W331,D20,0.394400,4,-0.008520,4.000000,4,-1,1.000000,183.569900,12.169900,183.569900,307,307,51,51,12.564300,12.564300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W332,D20,2.118700,4,-0.175819,4.000000,4,-2,1.000000,183.577800,12.177800,183.577800,308,308,52,52,14.296500,14.296500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W333,E10,6.413800,4,-0.041501,4.000000,3,1,2.000000,92.196700,12.196700,183.596700,309,309,10,10,18.610500,18.610500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W334,D50,1.340700,4,-0.008520,4.000000,4,-1,1.000000,183.606400,12.206400,183.606400,320,320,104,104,13.827000,13.827000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W335,D50,0.817900,4,-0.008520,4.000000,4,-1,1.000000,183.611300,12.211300,183.611300,312,312,101,101,13.113900,13.113900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W336,D50,0.221100,4,-0.008520,4.000000,4,-1,1.000000,183.620500,12.220500,183.620500,310,310,99,99,12.442500,12.442500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W337,D50,0.675600,4,-0.008520,4.000000,4,-1,1.000000,183.654500,12.254500,183.654500,311,311,100,100,12.940300,12.940300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W338,D30,3.151800,4,-0.008520,4.000000,4,0,1.000000,183.663200,12.263200,183.663200,345,345,96,96,16.589700,16.589700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W339,D20,0.763700,4,-0.136562,4.000000,4,-1,1.000000,183.701800,12.301800,183.701800,313,313,53,53,13.065500,13.065500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W34,D50,2.068500,2,-0.008520,2.008520,2,0,4.000000,25.207100,1.207100,25.207100,34,34,8,8,3.275600,3.275600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W340,D50,0.407100,4,-0.008520,4.000000,4,-1,1.000000,183.749900,12.349900,183.749900,317,317,102,102,12.813100,12.813100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W341,MISC,1.422900,2,-0.008520,2.008520,1,2,8.000000,20.357300,12.357300,36.357300,315,315,7,7,13.780200,13.780200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W342,D30,14.582700,4,-0.008520,4.000000,4,-1,1.000000,183.833900,12.433900,183.833900,375,375,107,107,29.263300,29.263300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W343,D20,1.214300,4,-0.133806,4.000000,4,-1,1.000000,183.840900,12.440900,183.840900,318,318,54,54,13.655200,13.655200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W344,D30,3.505100,4,-0.008520,4.000000,4,0,1.000000,183.850500,12.450500,183.850500,358,358,100,100,17.427300,17.427300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W345,D30,1.612200,4,-0.008520,4.000000,4,0,1.000000,183.882000,12.482000,183.882000,329,329,93,93,14.505200,14.505200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W346,D30,8.218900,4,-0.008520,4.000000,4,0,1.000000,183.991500,12.591500,183.991500,361,361,103,103,22.391000,22.391000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W347,D50,7.897400,4,-0.029808,4.000000,4,-1,1.000000,184.007400,12.607400,184.007400,563,559,174,174,30.112300,30.112300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W348,D30,1.450000,4,-0.008520,4.000000,4,0,1.000000,184.108900,12.708900,184.108900,323,323,90,90,14.172100,14.172100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
